Parent,Child,Origin_time
32440,16246,43
77153,18290,43
68937,18856,43
18622,19885,43
51948,20096,43
34603,20779,43
73333,20903,43
88200,20962,43
34603,22012,43
75487,22830,43
17487,23375,43
96864,24544,43
56514,26334,43
12144,29252,43
2744,29352,43
43085,31014,43
36850,31238,43
23835,32437,43
95342,32718,43
47745,32863,43
76442,32891,43
51676,33524,43
84294,33764,43
87689,33775,43
92848,35068,43
18622,35575,43
64244,36184,43
48348,37716,43
60960,38054,43
13112,39378,43
23418,40286,43
76442,41180,43
23418,42309,43
70819,43521,43
55806,44110,43
59967,45346,43
90412,46123,43
65277,46151,43
76889,46582,43
39343,46866,43
25799,47271,43
73333,47799,43
78355,48766,43
18490,48886,43
32679,48964,43
54010,49158,43
88200,52387,43
45288,52448,43
78355,53411,43
61487,53629,43
45389,54600,43
49657,55140,43
3858,55424,43
47142,58583,43
73333,58836,43
76889,60325,43
5668,61259,43
21214,61969,43
87913,62069,43
21166,64060,43
84321,64061,43
67221,64187,43
33359,64515,43
51948,64716,43
78808,64731,43
36684,64967,43
72473,64968,43
55691,65744,43
65776,65934,43
24306,66423,43
67158,66985,43
67148,68785,43
31040,68945,43
46732,69023,43
8672,69029,43
3806,69091,43
69136,69194,43
2647,69424,43
5024,69625,43
57349,69850,43
80181,69907,43
2634,70383,43
43866,70387,43
52805,70466,43
16636,70633,43
54825,70888,43
3806,71383,43
84160,71392,43
47475,71589,43
5743,71774,43
28430,72575,43
68702,72596,43
78960,72601,43
3092,73363,43
1273,73707,43
15172,73975,43
33900,75083,43
48712,77196,43
79011,78308,43
78989,78552,43
6808,78915,43
57349,79299,43
89206,79323,43
59084,79759,43
48109,81180,43
17801,81722,43
52756,82698,43
97137,85737,43
4903,85949,43
55691,87560,43
95135,88297,43
52662,88830,43
28399,89242,43
77423,89853,43
96644,89864,43
97083,90869,43
31433,91897,43
50032,92346,43
33687,93824,43
49571,94864,43
68776,95486,43
76744,96270,43
55559,97964,43
89999,98472,43
86383,99455,43
26551,99480,43
1274,1272,44
1576,1579,44
2634,2638,44
3331,3334,44
3439,3440,44
3584,3582,44
3864,3863,44
4256,4255,44
6523,6525,44
10284,10285,44
11436,11432,44
12368,12367,44
13112,13115,44
14374,14373,44
15180,15181,44
15737,15736,44
16849,16851,44
17275,17273,44
17275,17276,44
17699,17700,44
17883,17882,44
18160,18159,44
20317,20318,44
23695,23694,44
23835,23832,44
24370,24372,44
24387,24385,44
24500,24501,44
24907,24908,44
25162,25161,44
26167,26168,44
28458,28457,44
29026,29023,44
30788,30789,44
31397,31394,44
31467,31468,44
32679,32684,44
32863,32865,44
34400,34397,44
35643,35646,44
35869,35868,44
36582,36583,44
36705,36703,44
39842,39843,44
41393,41392,44
41873,41872,44
42671,42670,44
43183,43180,44
43868,43865,44
44850,44849,44
44890,44893,44
46278,46279,44
46563,46562,44
46864,46863,44
47077,47078,44
47505,47506,44
48124,48120,44
49657,49662,44
50524,50523,44
53833,53832,44
54822,54824,44
56514,56515,44
56721,56719,44
56773,56774,44
58012,58011,44
58712,58711,44
59839,59838,44
59967,59969,44
62620,62619,44
63134,63133,44
63173,63172,44
63716,63717,44
65017,65016,44
65026,65027,44
65462,65460,44
65462,65461,44
65895,65896,44
66702,66704,44
69897,69898,44
70281,70278,44
70662,70663,44
70858,70859,44
71584,71582,44
71609,71610,44
72799,72800,44
74265,74260,44
74265,74263,44
75696,75694,44
76442,76441,44
76883,76882,44
76889,76888,44
77490,77491,44
77494,77492,44
77605,77604,44
77605,77606,44
79393,79394,44
79533,79531,44
80246,80247,44
87695,87697,44
87866,87869,44
87913,87914,44
88230,88229,44
88369,88370,44
90182,90183,44
90260,90263,44
91377,91376,44
92583,92582,44
92843,92841,44
92843,92844,44
92843,92845,44
99966,99964,44
99966,99965,44
37896,5292,44
93170,10164,44
18491,16391,44
29978,16894,44
21225,25732,44
42655,27645,44
57788,30347,44
70978,34060,44
99626,54177,44
37896,58272,44
63691,63312,44
42655,69461,44
42119,73066,44
42655,78404,44
24907,82681,44
90182,83464,44
25945,89543,44
87660,1732,44
43868,2474,44
998,3495,44
85514,3644,44
92843,4497,44
33498,5082,44
23695,5780,44
43866,6867,44
58828,7117,44
92843,8207,44
3910,8314,44
79872,8328,44
1704,9151,44
13257,9962,44
41247,10122,44
13053,10163,44
47142,11212,44
41265,11644,44
40236,12218,44
80206,12273,44
7571,12517,44
37346,13437,44
46864,13454,44
37359,13787,44
50524,14019,44
53422,14080,44
83064,14386,44
71609,14771,44
33498,14982,44
25799,15229,44
43346,15268,44
64721,15523,44
72069,15938,44
16976,16264,44
63994,16743,44
98781,17076,44
9372,17628,44
44716,17948,44
79872,18094,44
32884,18292,44
76442,18511,44
17477,20053,44
21166,21001,44
96698,23040,44
51224,23175,44
79011,25220,44
16636,25858,44
87913,26157,44
76744,26398,44
84158,26895,44
67550,27132,44
21743,27254,44
69514,27412,44
10672,28512,44
8156,30331,44
8747,31051,44
76889,32692,44
79584,33023,44
73333,33327,44
96151,33750,44
28728,33797,44
71584,34318,44
60138,34380,44
87259,35071,44
20598,35178,44
96780,35516,44
43868,35676,44
15979,36620,44
36772,37461,44
76954,39538,44
50032,40970,44
90283,41455,44
27513,41977,44
96327,42190,44
87259,42722,44
48218,43175,44
12634,43582,44
28399,44683,44
9688,45805,44
76889,45928,44
47960,46168,44
1390,47076,44
96780,47155,44
47077,48668,44
74265,48764,44
93205,49241,44
15979,49907,44
88488,50053,44
44543,50996,44
83974,51706,44
82495,52422,44
73298,52671,44
22737,52753,44
5668,52870,44
3858,53187,44
69031,54209,44
65462,54627,44
48581,55028,44
10284,55384,44
76744,55592,44
51835,55753,44
37359,56284,44
42654,56572,44
47077,56778,44
28430,57035,44
60709,57616,44
79305,57634,44
16849,59629,44
96698,59698,44
54822,59909,44
43868,60048,44
18910,60199,44
64960,60309,44
24370,60852,44
64438,62116,44
41245,62366,44
16654,63208,44
30754,63516,44
43868,63666,44
25986,64171,44
18489,64201,44
2005,64294,44
83221,65060,44
68937,68237,44
2005,68282,44
21744,68332,44
23695,69405,44
65462,69912,44
7688,69914,44
92843,70304,44
54822,70720,44
98781,72129,44
20967,72528,44
97302,73111,44
73333,74249,44
23695,74459,44
15984,74696,44
31397,75986,44
64439,76139,44
48095,76885,44
20100,77481,44
50032,77523,44
23695,77926,44
62818,77947,44
45390,79273,44
10284,80275,44
50032,80567,44
39569,83103,44
76442,83301,44
29689,83846,44
95893,84050,44
49536,84077,44
1390,84188,44
20598,84648,44
25162,85172,44
21744,85625,44
98781,86359,44
44163,86368,44
8156,86729,44
6915,87048,44
12781,88269,44
26551,88462,44
33206,89014,44
7571,89178,44
36582,89531,44
74543,90098,44
98781,90301,44
92093,91599,44
68608,91617,44
50032,92092,44
79393,92206,44
43866,92637,44
80206,92847,44
11433,93071,44
54826,93338,44
63873,93404,44
65895,94148,44
80738,94219,44
10829,95274,44
17505,95786,44
63994,95811,44
2628,95965,44
31397,96448,44
33055,97168,44
41873,97412,44
44543,97441,44
46729,97449,44
34315,97937,44
36582,98344,44
6808,99259,44
64966,99691,44
23695,99891,44
20356,219,44
28728,722,44
50032,1027,44
88200,1055,44
22954,1605,44
25162,2117,44
77758,2614,44
32297,4684,44
52756,4735,44
87689,5084,44
80807,5150,44
51948,5923,44
64439,6469,44
91712,6595,44
95135,7122,44
87660,7163,44
34003,8361,44
42938,8571,44
48096,8845,44
65895,9551,44
20967,9759,44
42655,9959,44
84390,10181,44
40236,10308,44
88200,10335,44
84274,12615,44
32297,13072,44
44545,14082,44
60709,14627,44
88200,16780,44
56496,18335,44
37896,18401,44
11433,19082,44
32863,19587,44
33312,20158,44
33900,20751,44
63716,21120,44
48218,21217,44
67149,21242,44
58712,23011,44
46563,23027,44
62115,23872,44
3244,24585,44
26457,25431,44
80738,25612,44
55979,25703,44
50467,25914,44
51676,27112,44
6523,29557,44
38982,29654,44
79872,31451,44
57351,31552,44
6287,32903,44
46563,33656,44
86168,34213,44
80784,35487,44
41838,35662,44
11433,36185,44
85536,38396,44
11433,38954,44
64966,40322,44
6984,40571,44
11977,41344,44
47077,41397,44
58566,41476,44
37080,42013,44
33312,42342,44
11783,43531,44
41247,43889,44
57785,47825,44
14404,47834,44
1102,48207,44
21265,49005,44
60138,49838,44
10254,51060,44
73333,51327,44
23418,52614,44
96650,52922,44
79393,53170,44
2581,53391,44
55691,54066,44
20319,54776,44
33206,54885,44
1202,55525,44
23835,55570,44
88200,56449,44
5024,56587,44
50438,56593,44
50032,56724,44
54329,58439,44
27580,58779,44
77494,60486,44
42803,60769,44
62582,61076,44
65015,61273,44
21166,61445,44
8542,61457,44
57349,61691,44
27317,61722,44
12256,61943,44
41203,63082,44
55559,63795,44
74401,64044,44
67158,64186,44
41523,64262,44
65895,65772,44
91712,66359,44
36850,67836,44
98781,68036,44
90318,68640,44
1250,69855,44
836,70668,44
43868,70921,44
6009,71581,44
81350,71723,44
96327,72535,44
97401,73509,44
2581,73714,44
4902,73796,44
85776,74666,44
55979,76320,44
16976,76703,44
29984,77520,44
17275,78894,44
47077,79175,44
832,79243,44
69897,79351,44
71609,79634,44
74716,80454,44
52453,80665,44
840,80739,44
23835,81136,44
83251,81340,44
20937,81940,44
74265,81997,44
42201,82131,44
36684,82261,44
15036,82615,44
43868,82736,44
53996,83207,44
4902,83243,44
20100,83285,44
43183,84596,44
36684,84672,44
8954,85606,44
2581,86962,44
24387,89364,44
24907,89984,44
11209,90071,44
88200,90103,44
65895,90169,44
88230,90520,44
96780,90984,44
8820,93265,44
46085,94046,44
32769,94817,44
34400,94965,44
33498,95990,44
85016,96189,44
14404,96590,44
17487,97337,44
42938,97515,44
42201,97729,44
16664,98572,44
96443,99813,44
278,277,45
832,834,45
1102,1101,45
1202,1198,45
1582,1580,45
6216,6219,45
6287,6290,45
7323,7320,45
10672,10673,45
15036,15035,45
15115,15113,45
15115,15114,45
15115,15116,45
15115,15117,45
15641,15643,45
18218,18220,45
19957,19956,45
20800,20799,45
20803,20804,45
21838,21841,45
22367,22369,45
23695,23696,45
24453,24449,45
25002,25003,45
25752,25751,45
25983,25985,45
26457,26456,45
26564,26566,45
27941,27942,45
30774,30775,45
31397,31396,45
31741,31739,45
31741,31740,45
32887,32888,45
33312,33313,45
33498,33497,45
36684,36683,45
37130,37131,45
38982,38984,45
41838,41837,45
42119,42120,45
42119,42121,45
42729,42728,45
44372,44374,45
44667,44666,45
44850,44847,45
45616,45617,45
46105,46102,45
46278,46275,45
47960,47961,45
48124,48125,45
48179,48177,45
48218,48217,45
49657,49660,45
51948,51947,45
54329,54328,45
58102,58103,45
59049,59051,45
63994,63996,45
64889,64888,45
65017,65018,45
65135,65134,45
68326,68327,45
69618,69617,45
70978,70979,45
71077,71075,45
72069,72068,45
72264,72265,45
73002,72996,45
73002,73001,45
74265,74262,45
77218,77219,45
79393,79390,45
80909,80910,45
81035,81036,45
81035,81037,45
81290,81293,45
82744,82745,45
83619,83618,45
85247,85246,45
86168,86169,45
86470,86473,45
87689,87690,45
87695,87696,45
88090,88087,45
89573,89568,45
90332,90330,45
91712,91711,45
92093,92094,45
93657,93658,45
96255,96256,45
96849,96846,45
98123,98125,45
98781,98782,45
98781,98785,45
98936,98938,45
17985,3075,45
22954,19018,45
18110,19791,45
24453,25179,45
42819,32348,45
60516,33281,45
65135,39290,45
74401,41740,45
65135,42192,45
835,45149,45
27514,45893,45
98969,48232,45
90182,49947,45
34720,51140,45
70978,56040,45
98534,57274,45
67145,69966,45
42819,73433,45
73661,75033,45
25002,76805,45
7551,87726,45
17985,91957,45
2416,40,45
33498,582,45
76867,1046,45
55691,1513,45
11433,1556,45
15047,2523,45
99323,2609,45
24387,2703,45
78960,3252,45
52453,3480,45
15115,4534,45
23695,4697,45
52458,5837,45
70819,6167,45
85193,6349,45
47505,6622,45
20967,7945,45
6216,8140,45
47077,8164,45
93657,8746,45
8156,9462,45
15984,10885,45
66702,13439,45
4902,13711,45
63700,14006,45
23695,14773,45
20319,15155,45
15115,15348,45
72737,15614,45
12104,15738,45
59082,16108,45
1273,16435,45
39945,17355,45
54822,17414,45
65015,17913,45
26500,18067,45
35754,18255,45
72938,18453,45
68702,18811,45
72473,20329,45
6152,20652,45
19957,20882,45
26564,21159,45
31397,22296,45
2628,22409,45
61872,23617,45
81787,23915,45
92093,24294,45
20490,26223,45
33498,26790,45
22124,27860,45
36582,28327,45
81035,28736,45
32679,29021,45
32884,29448,45
69031,29626,45
93657,29863,45
81035,29926,45
78989,30889,45
8672,31236,45
93781,31262,45
74265,31637,45
47635,32595,45
17487,33850,45
23287,33975,45
67149,34010,45
13852,34490,45
76744,34898,45
11433,34987,45
46563,35372,45
43868,35376,45
52454,35476,45
46563,35848,45
20800,36105,45
36418,36881,45
24306,37587,45
31467,37816,45
18622,38288,45
7605,38609,45
69082,39439,45
57348,41268,45
5024,41673,45
16849,41733,45
39945,43096,45
30847,44113,45
85536,44364,45
47960,46511,45
48096,47004,45
44777,48968,45
65895,49274,45
96444,49797,45
93705,50078,45
71077,50462,45
31583,50855,45
34315,51177,45
21261,51394,45
86685,51854,45
91712,52898,45
81035,55751,45
6216,55898,45
44543,55956,45
81035,56421,45
46085,56911,45
72708,59416,45
43773,63123,45
81292,63487,45
3864,63785,45
6216,64180,45
82744,65591,45
55691,65665,45
87866,67614,45
7588,67709,45
7605,67949,45
67839,68862,45
12634,69585,45
2647,70248,45
20100,70905,45
98936,71310,45
91712,71661,45
21743,72551,45
79393,74068,45
6523,75754,45
71077,76211,45
65895,76385,45
19118,76512,45
76867,76799,45
39945,76843,45
1273,78047,45
38174,78253,45
79393,78292,45
33687,78819,45
76883,79434,45
32679,79525,45
53833,80404,45
75072,80602,45
82744,82047,45
96443,82189,45
27580,82213,45
32680,82308,45
6915,83577,45
4778,84054,45
23866,84315,45
96650,84438,45
96328,85499,45
54462,85669,45
71583,86265,45
92093,86433,45
832,86567,45
96698,86622,45
35412,86833,45
93283,87301,45
17564,87369,45
21248,87692,45
56496,88169,45
55556,88639,45
12144,90011,45
44543,90340,45
52453,91592,45
80181,92173,45
39570,92441,45
33498,92810,45
93283,92882,45
96255,93072,45
15641,93399,45
21545,94343,45
8820,94746,45
97661,96488,45
65015,97009,45
92093,97364,45
27513,97735,45
98123,97972,45
42116,98459,45
8820,99024,45
23695,99201,45
44777,99654,45
50032,99759,45
99969,99848,45
96327,660,45
73661,1163,45
87866,1764,45
1002,1953,45
79598,3452,45
63700,3505,45
18344,3507,45
23279,3850,45
65462,5785,45
1624,5926,45
62346,6007,45
15115,6275,45
89206,7872,45
81035,7999,45
23849,8245,45
88802,8346,45
70969,8772,45
41247,9507,45
10672,9966,45
34402,10824,45
80206,11619,45
32571,11766,45
25860,12884,45
28172,13231,45
33208,13385,45
56514,13433,45
2629,13897,45
23775,15976,45
2634,16473,45
58380,16606,45
64960,16776,45
28152,17001,45
27755,18351,45
7323,18540,45
6009,18930,45
44543,19871,45
26143,20255,45
6216,20942,45
37896,21413,45
82518,22497,45
8156,22895,45
79533,23253,45
10829,23570,45
6915,24981,45
60138,25614,45
57788,25693,45
23863,26608,45
33925,28656,45
96443,29052,45
37130,29060,45
96151,29344,45
65462,29927,45
54826,30588,45
20803,31069,45
65895,31508,45
44163,31612,45
37182,32430,45
36684,34995,45
98534,35451,45
64652,37531,45
68702,37550,45
41265,37975,45
14715,38219,45
81035,38445,45
20135,41356,45
2271,41600,45
60375,42391,45
41714,43484,45
26564,43604,45
69715,43992,45
68326,44010,45
51820,44140,45
20967,44149,45
55249,45105,45
91575,47532,45
42671,47809,45
87695,49095,45
42729,49306,45
17183,49690,45
30363,49808,45
7821,50514,45
55979,50545,45
12344,52130,45
2629,52680,45
1977,52933,45
17699,53254,45
62346,53416,45
23695,54125,45
73002,54184,45
69083,54509,45
77197,55178,45
96780,56537,45
97776,56692,45
20800,56879,45
18489,57120,45
90318,57157,45
48096,57839,45
69899,58117,45
26399,58900,45
81035,59078,45
46278,59479,45
57132,61056,45
99820,62469,45
93283,62616,45
91712,63013,45
21248,63831,45
30847,64040,45
77423,64096,45
3858,64379,45
64960,64466,45
89573,65131,45
23695,65410,45
52756,65713,45
88802,65919,45
95975,66255,45
58280,66551,45
33206,67073,45
88090,67102,45
43775,67297,45
50627,67759,45
17183,68793,45
998,68893,45
11860,69596,45
17564,70088,45
31397,71146,45
59919,71319,45
2647,72478,45
77534,72544,45
45725,72915,45
19118,72973,45
18623,73175,45
70969,73353,45
16665,73390,45
96255,73808,45
38078,74389,45
39343,74866,45
42092,75365,45
2628,75482,45
96328,76663,45
41393,77226,45
97661,77880,45
90412,78861,45
99807,79159,45
81035,80431,45
14404,80789,45
93170,81379,45
66097,81846,45
93283,81968,45
17564,82383,45
85845,83192,45
1002,83449,45
835,84191,45
96443,84473,45
91712,84569,45
19118,84730,45
73661,84876,45
38078,85589,45
60194,85854,45
46278,86138,45
50433,86471,45
98165,86630,45
80206,87337,45
94282,87864,45
21225,88070,45
31040,88142,45
40702,88409,45
17487,88510,45
26438,89552,45
2634,89818,45
5672,90250,45
8156,91251,45
58102,91555,45
9059,91644,45
22737,92998,45
71609,93249,45
2271,93521,45
47960,93925,45
2631,94396,45
87689,94728,45
73002,96173,45
2468,96423,45
17487,96710,45
12344,97699,45
5669,99521,45
54825,99590,45
26143,99996,45
1624,1622,46
2269,2270,46
2416,2417,46
2724,2723,46
3384,3383,46
4496,4494,46
4726,4731,46
4811,4814,46
4913,4914,46
5413,5412,46
6216,6218,46
7535,7538,46
7605,7606,46
7857,7856,46
8983,8984,46
8983,8985,46
12104,12102,46
12256,12258,46
13257,13256,46
13852,13850,46
14100,14101,46
14515,14514,46
15036,15038,46
18910,18913,46
18910,18914,46
20053,20052,46
21838,21839,46
21974,21972,46
22124,22123,46
22170,22169,46
23614,23615,46
23849,23848,46
24875,24874,46
24875,24876,46
24875,24878,46
24986,24988,46
25002,25000,46
26564,26567,46
27811,27812,46
28457,28459,46
28862,28861,46
29026,29024,46
29026,29025,46
30594,30595,46
30785,30783,46
31448,31449,46
31583,31584,46
32692,32694,46
32887,32886,46
33359,33360,46
33359,33361,46
35869,35872,46
36705,36701,46
37312,37310,46
37312,37311,46
37842,37840,46
39201,39202,46
39570,39568,46
40978,40977,46
41455,41456,46
42092,42091,46
42671,42672,46
42734,42735,46
42952,42953,46
43183,43179,46
44110,44108,46
44372,44373,46
45465,45464,46
45703,45701,46
46085,46083,46
46085,46084,46
46164,46162,46
46164,46165,46
46164,46166,46
47810,47811,46
48173,48176,46
48712,48714,46
50742,50743,46
50757,50758,46
53422,53421,46
55249,55247,46
55249,55248,46
55736,55733,46
55736,55738,46
56585,56584,46
56585,56586,46
57390,57393,46
58382,58379,46
60516,60515,46
62115,62117,46
62575,62574,46
63967,63965,46
65135,65136,46
67158,67157,46
68608,68609,46
68937,68938,46
69458,69456,46
70281,70280,46
70650,70649,46
70888,70889,46
71077,71074,46
71077,71076,46
71124,71126,46
71774,71773,46
71963,71962,46
72737,72734,46
72894,72896,46
72999,72993,46
73621,73620,46
73621,73622,46
74941,74940,46
76701,76702,46
77153,77152,46
77417,77418,46
78094,78092,46
78094,78093,46
79022,79020,46
79022,79021,46
79258,79256,46
79393,79391,46
80807,80806,46
80908,80906,46
83503,83504,46
83643,83645,46
84274,84276,46
84282,84286,46
85536,85535,46
86714,86713,46
86935,86933,46
87913,87912,46
88830,88829,46
89476,89477,46
89573,89571,46
93742,93739,46
95580,95579,46
95598,95596,46
96650,96649,46
97137,97139,46
97302,97299,46
97302,97300,46
98260,98261,46
99807,99806,46
25002,2892,46
98134,3060,46
48349,4064,46
12625,4129,46
5943,9743,46
85970,19713,46
8983,20130,46
24453,20457,46
20803,24676,46
71270,28987,46
22954,32561,46
42119,34502,46
73661,35775,46
65135,42776,46
42655,43256,46
88830,46103,46
77326,47200,46
98534,48691,46
45725,53917,46
22830,67234,46
42119,69579,46
76074,72187,46
42119,78133,46
24453,78471,46
73039,85187,46
88830,89687,46
25002,92631,46
7551,99657,46
67149,928,46
32954,1323,46
71490,1643,46
84560,1716,46
44543,2698,46
18910,3057,46
11977,3696,46
41393,4133,46
35373,4425,46
60138,5028,46
80181,5313,46
26471,5550,46
56585,5623,46
28430,5886,46
53833,6088,46
76889,7415,46
54822,7711,46
44543,7905,46
56585,7934,46
67971,8365,46
39378,9617,46
92843,10966,46
96327,11684,46
47635,12666,46
278,12846,46
59082,13142,46
85536,13221,46
79011,13524,46
76744,14090,46
6216,14118,46
3806,14341,46
60138,14353,46
68937,14574,46
56585,14990,46
57650,16889,46
6216,17242,46
32571,17264,46
33498,18395,46
25162,18571,46
31397,18654,46
79022,18716,46
53303,19552,46
98830,19947,46
19118,20413,46
46322,20536,46
56585,20772,46
11433,21041,46
1278,21891,46
43183,21959,46
44543,22030,46
47077,23470,46
15737,23502,46
32656,24818,46
76701,25012,46
57348,25188,46
31397,25356,46
10829,25656,46
27190,26041,46
50425,26565,46
8747,26674,46
56585,27095,46
91802,27155,46
18622,27407,46
33498,29047,46
56585,29728,46
53996,29795,46
57437,29841,46
70650,30251,46
23849,30552,46
2271,30843,46
82281,31474,46
20100,31713,46
46864,31816,46
32718,31981,46
31398,32115,46
27811,33508,46
26438,34131,46
68171,34580,46
23775,34880,46
54462,35255,46
77197,35882,46
42092,36744,46
73333,37316,46
832,37395,46
53833,38272,46
41265,38372,46
32306,38390,46
98602,38747,46
86939,38967,46
24378,39066,46
98123,39483,46
22737,39503,46
6287,40097,46
96643,41271,46
96328,41405,46
84887,41815,46
30,42000,46
48581,42157,46
3093,42234,46
90881,42876,46
64956,43283,46
37842,43471,46
48844,43476,46
87259,43633,46
35412,43802,46
34399,44518,46
32718,45392,46
27235,45878,46
57785,46005,46
56585,46096,46
46976,46743,46
66702,46934,46
60375,46972,46
97137,47043,46
15979,47063,46
61269,47206,46
23357,47582,46
2005,47877,46
70858,47944,46
45729,47957,46
25663,49101,46
91712,49400,46
20658,50257,46
41247,51855,46
79022,52408,46
76701,52806,46
64956,52910,46
22737,53190,46
7857,54171,46
66624,54415,46
63700,54428,46
54462,54669,46
24370,55069,46
53220,55980,46
27628,56793,46
97020,57032,46
84159,57090,46
61738,57962,46
64070,58315,46
67971,58319,46
68937,58517,46
98598,58737,46
91712,58799,46
72894,58985,46
30785,59008,46
15115,59711,46
72264,62144,46
34395,62683,46
23182,63048,46
46105,63417,46
96328,63582,46
41706,63912,46
66891,64228,46
11433,64353,46
84237,64393,46
69713,65326,46
84274,66078,46
17670,66239,46
36772,66567,46
47370,66679,46
6915,67603,46
85909,68135,46
50972,68816,46
50643,69039,46
54721,69069,46
64439,70332,46
6216,70595,46
22249,71447,46
23695,71607,46
82744,71763,46
79488,71838,46
11977,72357,46
53220,72523,46
40236,72532,46
42809,73744,46
72054,73876,46
65895,74612,46
61872,74633,46
55556,74637,46
2269,75476,46
52771,78289,46
36771,78641,46
46105,79815,46
91445,80022,46
65462,80697,46
12344,80813,46
41245,81381,46
15115,81493,46
76701,81712,46
3858,81811,46
80909,81860,46
81035,82150,46
84321,82355,46
20320,82663,46
87259,82718,46
25162,82829,46
72894,84703,46
96443,85312,46
13234,86002,46
25663,86118,46
30754,86203,46
28172,86435,46
56514,86704,46
17566,86775,46
66612,86974,46
64956,87746,46
96650,88040,46
72708,88069,46
53220,88610,46
98602,90505,46
37130,91144,46
93283,91225,46
40702,91619,46
82744,91845,46
50627,91992,46
18192,92020,46
42938,92693,46
36771,92808,46
55249,93218,46
36582,93891,46
97302,94300,46
13257,94452,46
95598,94534,46
95526,94694,46
34400,95200,46
16360,95214,46
24986,95546,46
17477,95955,46
76889,96148,46
55249,96354,46
32679,96563,46
81292,96709,46
93742,97124,46
11977,97267,46
82510,97447,46
21166,97899,46
78960,98157,46
42804,98527,46
97791,99289,46
16636,99307,46
45390,99384,46
15115,99815,46
71490,99979,46
15036,93,46
53580,982,46
72264,1330,46
76889,1563,46
85845,1587,46
52867,1752,46
78478,2258,46
96698,2958,46
97302,5477,46
91712,5718,46
87013,5753,46
1102,6518,46
72997,6615,46
72158,6634,46
2628,6641,46
12625,6956,46
14404,7642,46
71963,8107,46
89034,8121,46
61284,8181,46
11349,8885,46
85536,9027,46
96849,10037,46
79323,10804,46
20135,11499,46
96698,11609,46
65135,11719,46
3093,13653,46
32692,14068,46
52756,14348,46
46563,15923,46
72069,16381,46
2628,19558,46
64849,19853,46
3439,20603,46
29759,22279,46
13852,22313,46
46085,22437,46
93657,23583,46
61872,23657,46
58102,24307,46
50627,24347,46
46563,26045,46
23775,26884,46
11349,27303,46
99772,27596,46
46105,29192,46
84733,29499,46
11433,29756,46
48080,31234,46
17183,31920,46
42201,32109,46
69083,32554,46
56015,32901,46
28862,33104,46
23395,33340,46
43775,33455,46
89338,33665,46
83643,33903,46
34398,34637,46
8983,35263,46
42119,35846,46
43773,35883,46
1390,35898,46
71901,35961,46
16976,36385,46
33900,36625,46
50627,37780,46
25799,37897,46
52453,38784,46
74941,39442,46
73298,39884,46
2628,40199,46
76889,40747,46
72894,42409,46
7551,42463,46
81035,45109,46
31204,45660,46
50433,45672,46
59082,45815,46
41203,46431,46
33498,47364,46
43183,47938,46
55979,48546,46
61730,48897,46
12625,49028,46
84887,49345,46
67149,49504,46
93701,50022,46
33206,51175,46
33179,52003,46
93170,52302,46
42938,52823,46
82281,53197,46
32297,54537,46
20319,55758,46
35869,55890,46
79022,56425,46
45969,57092,46
73513,57396,46
33498,58070,46
28104,58863,46
80807,59895,46
54790,61143,46
2628,61245,46
46837,61575,46
17699,62886,46
22124,63865,46
47077,64083,46
86854,64500,46
66624,64595,46
24306,64972,46
16654,65237,46
32656,65406,46
10648,65454,46
41118,65887,46
72708,66204,46
17183,66969,46
54471,67152,46
35373,67436,46
76744,67564,46
69136,67633,46
77436,67906,46
6758,67924,46
81035,69747,46
37896,70282,46
64956,70990,46
23695,72008,46
57650,72289,46
84393,73009,46
40236,73415,46
31082,74049,46
6778,74421,46
32679,74950,46
24387,75632,46
24718,76776,46
71490,76886,46
55806,77623,46
48716,77658,46
96650,79800,46
1102,80336,46
95198,80590,46
61872,80696,46
77197,80772,46
27513,81502,46
1274,81536,46
60834,82017,46
48173,82592,46
58012,82778,46
3806,83872,46
79393,84391,46
1251,84555,46
82518,84658,46
26551,87190,46
1576,88202,46
36771,88387,46
92843,88593,46
37312,89264,46
48095,89347,46
7551,89427,46
78094,90178,46
47960,90294,46
68705,90475,46
20800,91070,46
37346,92433,46
27755,93431,46
84393,93915,46
89476,94710,46
62601,96000,46
69136,96981,46
60798,98286,46
79533,98878,46
64436,99908,46
7605,99982,46
278,276,47
712,710,47
1202,1199,47
3806,3809,47
4404,4405,47
4726,4730,47
5134,5132,47
6216,6214,47
6758,6757,47
6933,6934,47
7857,7854,47
7857,7859,47
8641,8637,47
8983,8986,47
8983,8987,47
9560,9559,47
10829,10828,47
11978,11976,47
12353,12350,47
12634,12636,47
13437,13440,47
15211,15213,47
15618,15617,47
16743,16744,47
16849,16850,47
17863,17866,47
18110,18109,47
18298,18297,47
18344,18342,47
22830,22829,47
22954,22955,47
23775,23774,47
24226,24227,47
24453,24450,47
24453,24452,47
24718,24717,47
26048,26049,47
27412,27413,47
28152,28151,47
28225,28227,47
28675,28676,47
30363,30361,47
31014,31011,47
31014,31013,47
31552,31555,47
32297,32299,47
32656,32654,47
32687,32689,47
32769,32772,47
32903,32905,47
33180,33179,47
33536,33537,47
35641,35640,47
36705,36702,47
37130,37129,47
37359,37358,47
37842,37839,47
40286,40287,47
41203,41206,47
41245,41246,47
41350,41349,47
41356,41357,47
41678,41675,47
43183,43184,47
43868,43867,47
44163,44165,47
46731,46730,47
47199,47197,47
47199,47198,47
48123,48121,47
48154,48153,47
