Parent,Child,Origin_time
818737,823220,53
859240,823635,53
852468,826549,53
924577,828154,53
918698,829820,53
716907,830337,53
141910,830405,53
994114,830429,53
797047,830907,53
318811,831165,53
371100,831397,53
215839,831736,53
412782,832160,53
823007,834298,53
544048,837885,53
852587,837975,53
752143,838599,53
659379,838992,53
655433,839208,53
375396,841093,53
513009,841244,53
740772,841618,53
548172,842033,53
555111,843923,53
27229,847916,53
672425,848119,53
135001,849154,53
873487,849376,53
326328,849551,53
428031,849596,53
226375,849848,53
933976,849917,53
579090,851177,53
257658,851475,53
631191,853650,53
270948,857041,53
6849,857306,53
795015,860421,53
579238,862641,53
572651,864134,53
487071,864817,53
416788,865031,53
160797,865186,53
48991,866177,53
57407,866866,53
753965,867664,53
702495,868236,53
327443,869058,53
633583,869359,53
947943,870698,53
448474,870822,53
818483,870963,53
727313,873619,53
962713,874167,53
971560,874720,53
933976,877900,53
786862,878446,53
670378,879109,53
95870,880064,53
906712,880198,53
704612,880536,53
600890,885072,53
217812,886041,53
753432,886103,53
622518,886899,53
121493,887476,53
722352,888739,53
814976,888953,53
310292,889118,53
93519,889306,53
424765,891037,53
291532,891258,53
478733,894122,53
555540,897574,53
17798,897886,53
119843,898036,53
50142,898750,53
639187,898934,53
572942,900563,53
705415,902625,53
751647,902692,53
229438,908242,53
243825,914545,53
911079,914577,53
675724,915198,53
138826,915436,53
301463,916000,53
649582,918638,53
49846,918742,53
468380,918894,53
957626,920070,53
595906,921170,53
32687,922523,53
833666,922692,53
228572,924701,53
848286,925163,53
20135,925732,53
685000,926505,53
214877,927093,53
724874,929387,53
963844,931894,53
997821,935494,53
494680,936842,53
330903,938428,53
862350,939257,53
614697,939539,53
141307,939942,53
689429,942165,53
685000,942570,53
487854,944540,53
193952,945068,53
149984,945869,53
525397,946794,53
790257,947049,53
727313,947278,53
906538,947502,53
301308,948034,53
766393,949659,53
817162,950888,53
519105,951260,53
452765,955085,53
677580,955986,53
836290,956569,53
686031,957236,53
961280,958364,53
961424,966206,53
269641,966440,53
213320,968327,53
77241,968519,53
716907,968743,53
467742,968824,53
347565,969166,53
570505,970535,53
2050,971133,53
413466,971205,53
731307,971603,53
451246,971705,53
234844,972653,53
412016,972804,53
141423,973067,53
386063,973786,53
190734,975210,53
246692,976290,53
899355,978435,53
249024,979448,53
363022,980105,53
119843,981306,53
55378,982045,53
406629,982477,53
254748,982809,53
850458,983468,53
48579,984155,53
350850,984419,53
360351,985697,53
389800,986211,53
892455,990735,53
598184,990944,53
147132,994134,53
21386,996159,53
363764,996246,53
973559,997923,53
330828,999110,53
587972,999700,53
1172,1169,54
3384,3383,54
3474,3473,54
6849,6847,54
7590,7589,54
8516,8518,54
9239,9238,54
10822,10820,54
10822,10821,54
10906,10904,54
14822,14821,54
16695,16692,54
17695,17696,54
17864,17866,54
18543,18544,54
20595,20594,54
21386,21388,54
22815,22816,54
23833,23835,54
24439,24438,54
24876,24880,54
29839,29836,54
30604,30601,54
32998,32999,54
43784,43785,54
45488,45489,54
47562,47558,54
48388,48387,54
49140,49141,54
50125,50126,54
51952,51953,54
52129,52128,54
59614,59612,54
63726,63729,54
72610,72608,54
72610,72609,54
75023,75024,54
76645,76640,54
81463,81467,54
84849,84848,54
84849,84850,54
87051,87052,54
88114,88116,54
88373,88372,54
94840,94839,54
95862,95863,54
99819,99816,54
99819,99817,54
99819,99818,54
102677,102679,54
104237,104238,54
105417,105415,54
105417,105416,54
105700,105701,54
106334,106333,54
110363,110362,54
115478,115479,54
116388,116390,54
116388,116391,54
116871,116869,54
120092,120091,54
120664,120663,54
120703,120702,54
120925,120923,54
122747,122744,54
124042,124041,54
125241,125239,54
131538,131540,54
131560,131559,54
131743,131742,54
132271,132270,54
132965,132964,54
143227,143228,54
145104,145106,54
149057,149056,54
149424,149422,54
149984,149985,54
152661,152660,54
153001,153000,54
153276,153275,54
154325,154328,54
155136,155137,54
156237,156236,54
158313,158311,54
164008,164010,54
165200,165199,54
165245,165246,54
168783,168782,54
168901,168900,54
169029,169033,54
174589,174586,54
174589,174587,54
179244,179245,54
179244,179246,54
179473,179471,54
180298,180300,54
182608,182605,54
182608,182606,54
183949,183948,54
185509,185510,54
186906,186905,54
187290,187289,54
187443,187441,54
187819,187818,54
188890,188889,54
189861,189860,54
193469,193470,54
193739,193740,54
194604,194603,54
199579,199582,54
201446,201448,54
205133,205138,54
208728,208722,54
208728,208724,54
210061,210059,54
210980,210978,54
213320,213318,54
214079,214080,54
214877,214878,54
214939,214941,54
219869,219872,54
221988,221990,54
224017,224012,54
225452,225453,54
226639,226638,54
227438,227437,54
228956,228955,54
228956,228957,54
229194,229198,54
234561,234562,54
237712,237713,54
238900,238898,54
239104,239103,54
240677,240678,54
243457,243460,54
244440,244441,54
244548,244549,54
246692,246693,54
247064,247062,54
248653,248651,54
248653,248652,54
248653,248654,54
251190,251194,54
251216,251215,54
252352,252353,54
252352,252354,54
253539,253540,54
254740,254739,54
256522,256523,54
257283,257281,54
257524,257525,54
257658,257659,54
257885,257887,54
261112,261111,54
262689,262688,54
263405,263404,54
263405,263406,54
263928,263931,54
271908,271910,54
272212,272210,54
272212,272211,54
272333,272332,54
272543,272545,54
275867,275869,54
276644,276643,54
276978,276980,54
277641,277642,54
278070,278072,54
279448,279447,54
279723,279724,54
283033,283031,54
284156,284155,54
286743,286741,54
287434,287433,54
290012,290010,54
290012,290011,54
291539,291538,54
296290,296292,54
296333,296332,54
299138,299141,54
303653,303654,54
303840,303841,54
304019,304018,54
304415,304413,54
305183,305181,54
309661,309663,54
309797,309791,54
309797,309794,54
309797,309799,54
315043,315044,54
315901,315899,54
317725,317728,54
317727,317729,54
317727,317730,54
325314,325313,54
325424,325422,54
325760,325759,54
326435,326437,54
327302,327303,54
327443,327442,54
327883,327884,54
331695,331698,54
332708,332710,54
333636,333635,54
334092,334093,54
334998,334996,54
336230,336231,54
336422,336419,54
337507,337505,54
338064,338063,54
338064,338066,54
339120,339118,54
340031,340032,54
340228,340226,54
345731,345727,54
345731,345730,54
347907,347909,54
348638,348637,54
348638,348639,54
348638,348640,54
348638,348642,54
348638,348643,54
349928,349931,54
349928,349932,54
350415,350414,54
351635,351633,54
351926,351927,54
359457,359458,54
360281,360280,54
364193,364194,54
368305,368307,54
369094,369096,54
369592,369594,54
369789,369790,54
370103,370105,54
370877,370879,54
370974,370976,54
371921,371922,54
372849,372847,54
372849,372851,54
373507,373508,54
376077,376074,54
376598,376600,54
380346,380347,54
380346,380348,54
383839,383840,54
386444,386443,54
387210,387208,54
389800,389799,54
392351,392352,54
392521,392522,54
393637,393636,54
399140,399144,54
404094,404093,54
404094,404095,54
407088,407089,54
412822,412823,54
412944,412943,54
413280,413281,54
414762,414763,54
416873,416874,54
419858,419859,54
420453,420458,54
422520,422521,54
426004,426007,54
433007,433005,54
433007,433006,54
437585,437583,54
447430,447431,54
448050,448051,54
449684,449685,54
452848,452846,54
458363,458362,54
462221,462222,54
465908,465906,54
468380,468379,54
468380,468381,54
469232,469233,54
471901,471900,54
477794,477795,54
479916,479917,54
481175,481174,54
481175,481177,54
484279,484280,54
484658,484660,54
489667,489668,54
490664,490666,54
492672,492671,54
493243,493242,54
496359,496361,54
499631,499632,54
500748,500746,54
501878,501879,54
502955,502956,54
505813,505815,54
507872,507873,54
512972,512973,54
513009,513011,54
518136,518138,54
524013,524014,54
526132,526131,54
530394,530393,54
530394,530395,54
530394,530396,54
533232,533231,54
533233,533234,54
533705,533701,54
534384,534381,54
535335,535332,54
540624,540625,54
545524,545526,54
546382,546381,54
546788,546786,54
555826,555824,54
555971,555970,54
558839,558838,54
559134,559136,54
560044,560041,54
560044,560042,54
560337,560336,54
561250,561251,54
562160,562159,54
562571,562570,54
562735,562734,54
563850,563851,54
564807,564809,54
565671,565669,54
566035,566034,54
566173,566171,54
566173,566172,54
567566,567567,54
568977,568976,54
568977,568979,54
569786,569787,54
570505,570506,54
572961,572962,54
572961,572963,54
573627,573628,54
576813,576811,54
580127,580128,54
580230,580233,54
585976,585972,54
586678,586679,54
587008,587007,54
591787,591788,54
591883,591884,54
591891,591890,54
594736,594737,54
595314,595312,54
596064,596066,54
598169,598167,54
601512,601511,54
608687,608685,54
608806,608804,54
609000,608999,54
610984,610988,54
612611,612612,54
612942,612941,54
613226,613227,54
617179,617177,54
619017,619016,54
619360,619361,54
620342,620343,54
621134,621135,54
622280,622278,54
624262,624260,54
626997,626998,54
629076,629075,54
629891,629892,54
630255,630256,54
630255,630258,54
630859,630858,54
631004,631009,54
631427,631430,54
632254,632251,54
632275,632274,54
636477,636476,54
639187,639182,54
639187,639185,54
639834,639836,54
640492,640494,54
644795,644796,54
644832,644831,54
648599,648600,54
649397,649396,54
653517,653516,54
662079,662078,54
665473,665475,54
666872,666871,54
673827,673826,54
675340,675341,54
675870,675869,54
677778,677777,54
678097,678098,54
681157,681160,54
685000,685001,54
686351,686349,54
687616,687617,54
688703,688702,54
690483,690485,54
692862,692860,54
692862,692863,54
694128,694130,54
695406,695408,54
700825,700826,54
702493,702494,54
704000,703999,54
707901,707899,54
707901,707900,54
707901,707902,54
707901,707903,54
710572,710570,54
714322,714323,54
714369,714370,54
724332,724329,54
725482,725478,54
725482,725480,54
725482,725481,54
733080,733079,54
735736,735738,54
737645,737642,54
744593,744589,54
744925,744922,54
745992,745990,54
751300,751302,54
755599,755600,54
756193,756194,54
757503,757499,54
758822,758823,54
768994,768995,54
771709,771708,54
772123,772126,54
772124,772127,54
772358,772359,54
772358,772360,54
776219,776216,54
777611,777610,54
781862,781861,54
782257,782256,54
784765,784764,54
786862,786863,54
787039,787038,54
790156,790157,54
791583,791582,54
791866,791869,54
792674,792675,54
797620,797621,54
801602,801601,54
801715,801714,54
801715,801716,54
808102,808100,54
809694,809692,54
810122,810125,54
812278,812282,54
817980,817978,54
818483,818482,54
823094,823091,54
823741,823740,54
823846,823847,54
826165,826164,54
828317,828319,54
831420,831422,54
832769,832767,54
834319,834318,54
834682,834684,54
836752,836754,54
839256,839257,54
840033,840032,54
842945,842946,54
845724,845723,54
847738,847740,54
847907,847909,54
849096,849095,54
852181,852182,54
852657,852659,54
858456,858458,54
861559,861556,54
861792,861794,54
862350,862353,54
863680,863681,54
866564,866565,54
866603,866604,54
867810,867811,54
867810,867812,54
869074,869073,54
869191,869193,54
869212,869213,54
873812,873813,54
879764,879765,54
884590,884592,54
884947,884948,54
884991,884989,54
885212,885211,54
888773,888777,54
889749,889746,54
894576,894575,54
899354,899357,54
899577,899576,54
900991,900995,54
909627,909624,54
909627,909625,54
909627,909629,54
909672,909674,54
912345,912344,54
914956,914957,54
916315,916316,54
919185,919184,54
921483,921484,54
921750,921746,54
921750,921748,54
922676,922674,54
925381,925380,54
926948,926946,54
930098,930094,54
930100,930099,54
934693,934694,54
939331,939329,54
941265,941266,54
942357,942358,54
943267,943266,54
945486,945487,54
946593,946594,54
947621,947622,54
948231,948232,54
950706,950704,54
951120,951119,54
952249,952248,54
954178,954177,54
954843,954842,54
958009,958007,54
958696,958695,54
960204,960205,54
960339,960340,54
960681,960683,54
960681,960684,54
970918,970919,54
978676,978679,54
982903,982904,54
982992,982995,54
983521,983522,54
984522,984524,54
986854,986856,54
988535,988537,54
991407,991408,54
991806,991804,54
992602,992598,54
992729,992726,54
997621,997622,54
997865,997863,54
998417,998420,54
934693,1784,54
264914,3951,54
882016,15365,54
569786,80707,54
788948,97022,54
974652,98488,54
272166,138784,54
906712,143174,54
38039,144482,54
847482,145552,54
194604,151166,54
338562,179162,54
817867,182670,54
679299,186360,54
739136,196151,54
939712,200068,54
649835,226248,54
731555,226798,54
587972,226873,54
771709,237052,54
611848,249861,54
744710,250660,54
186469,255615,54
878531,257819,54
534132,266310,54
158295,280623,54
407880,315275,54
141423,318691,54
786281,319357,54
111883,323775,54
390497,324456,54
878533,326038,54
883961,330803,54
444529,337183,54
998109,347634,54
846286,357223,54
217089,363554,54
871710,368427,54
615333,382010,54
582006,384033,54
834319,390205,54
210802,399640,54
582006,417344,54
463648,421591,54
846286,439501,54
579238,441086,54
626412,447287,54
322115,449174,54
702772,449405,54
123338,449820,54
744593,456043,54
671586,466847,54
506897,490647,54
885212,494080,54
171838,500835,54
120092,505253,54
974652,514256,54
230565,517443,54
317744,520496,54
186469,528526,54
878533,534967,54
448050,540522,54
934970,556916,54
776562,560134,54
140466,565752,54
919265,569218,54
264914,570672,54
354427,578176,54
174580,580318,54
353193,601737,54
702285,617906,54
76993,640283,54
645873,642845,54
248928,644009,54
684015,654864,54
123338,656751,54
595335,662731,54
600393,670720,54
846286,675271,54
882016,678997,54
476453,689927,54
534132,691865,54
788948,698665,54
261956,708186,54
17798,716933,54
355275,716951,54
788948,731952,54
860373,732329,54
276152,736503,54
846286,740241,54
727352,747082,54
177291,755384,54
895883,758702,54
702285,767861,54
563850,773220,54
818413,783088,54
41574,796653,54
99631,809135,54
374687,813212,54
934970,818295,54
515542,824632,54
520168,826615,54
841547,830670,54
316648,845714,54
845855,852223,54
127921,854706,54
123338,856532,54
750208,861815,54
272109,868413,54
895275,881640,54
143227,888279,54
611848,890750,54
625188,893405,54
261873,895282,54
833070,939665,54
962713,940200,54
950605,943449,54
601512,948155,54
819588,954760,54
587576,956292,54
959024,958454,54
833070,972171,54
513182,980357,54
463648,984962,54
617179,1429,54
455711,1919,54
263405,2356,54
530394,3999,54
953568,4283,54
122638,4852,54
319429,6484,54
569899,6646,54
345731,8512,54
901868,10563,54
678867,14130,54
967689,14747,54
115406,15293,54
87913,15597,54
63617,15676,54
214877,18073,54
894430,20710,54
604040,25187,54
678867,27430,54
38780,27458,54
791583,27718,54
210980,28416,54
686045,28422,54
863617,28690,54
256469,29024,54
124042,29371,54
47537,29578,54
918700,30168,54
790871,30211,54
445998,32152,54
724333,32480,54
983909,34405,54
59614,35737,54
943600,36647,54
70124,37013,54
567275,39559,54
958056,39929,54
243457,40697,54
689429,43961,54
147853,45866,54
49582,46608,54
230942,47571,54
558839,48251,54
25218,51222,54
614096,52949,54
826308,54649,54
781894,57301,54
208728,57723,54
301463,59003,54
425467,60829,54
496770,61358,54
682983,61748,54
604171,61794,54
684269,61914,54
474872,62335,54
215322,67626,54
705415,67825,54
933004,68297,54
305791,70644,54
350598,70713,54
840110,71128,54
890987,71130,54
502257,71345,54
530394,71900,54
123223,72950,54
386938,74545,54
872621,74648,54
558927,75110,54
351148,77779,54
606587,77846,54
626779,77889,54
150138,80449,54
922669,80967,54
163914,82428,54
921621,82836,54
592175,84314,54
923467,84954,54
653650,85156,54
922669,85287,54
117865,88771,54
419858,90240,54
992729,90476,54
443480,91216,54
500807,91681,54
497210,91937,54
574026,93809,54
272333,95479,54
569899,95489,54
75302,97733,54
911218,99113,54
974132,100359,54
97749,101084,54
724874,101595,54
852120,101876,54
313570,102757,54
954438,102861,54
895478,104829,54
106765,105151,54
748268,105906,54
121493,107215,54
445025,107491,54
818483,111389,54
740511,111622,54
221988,111870,54
291539,113069,54
663633,114445,54
551845,114527,54
506475,116894,54
629965,119350,54
428180,120560,54
858235,121700,54
305134,122274,54
243457,124362,54
352401,124398,54
86763,129214,54
469330,129984,54
40787,130281,54
116871,132330,54
165245,133983,54
206234,134970,54
575614,137798,54
513009,139042,54
238900,140211,54
999088,141191,54
818483,145034,54
794585,146696,54
371100,146918,54
460027,147455,54
309661,148228,54
901376,148297,54
589368,148705,54
843002,149521,54
693653,149682,54
179172,153161,54
749251,153690,54
452765,154790,54
5650,155163,54
458151,155342,54
19257,155893,54
230318,156348,54
339184,157114,54
761869,158029,54
215479,158741,54
969383,159466,54
707488,160319,54
278207,160669,54
770636,162802,54
692635,166701,54
275867,166994,54
81943,168682,54
524324,169581,54
193469,171087,54
707901,172072,54
665375,172924,54
695406,173021,54
532504,173699,54
973127,175465,54
310470,176578,54
360281,176882,54
539621,179003,54
781894,179984,54
680864,179993,54
84895,180087,54
81463,182547,54
224017,182817,54
304433,184014,54
354886,186146,54
526132,186491,54
99628,187236,54
450253,187686,54
10822,188495,54
112882,188680,54
276645,188753,54
325020,188934,54
112634,190057,54
290716,190157,54
124943,191226,54
724874,192342,54
839256,192704,54
219811,193069,54
99628,193244,54
768920,195355,54
254748,196123,54
530394,196632,54
99628,199167,54
190905,200260,54
549734,201276,54
496362,202092,54
393637,202930,54
409083,203529,54
219607,203857,54
591883,205720,54
799238,206830,54
797516,207332,54
521717,209896,54
39239,211713,54
677778,212796,54
768324,215692,54
379967,216583,54
373507,218215,54
251216,219944,54
396243,220618,54
89435,220801,54
94840,221136,54
309463,221282,54
651955,221889,54
105417,223144,54
870377,225352,54
844183,225357,54
104442,227363,54
714369,227476,54
499973,228360,54
415939,228499,54
84895,228926,54
655525,229809,54
911218,230260,54
219963,230285,54
290844,230672,54
492672,231870,54
574740,232388,54
735704,232553,54
565958,235961,54
146078,238796,54
790260,239870,54
921483,242080,54
24875,242688,54
967689,244557,54
121493,245242,54
373507,245720,54
951120,248381,54
925018,251661,54
473940,253309,54
460939,253573,54
416872,253678,54
698344,254876,54
752961,255712,54
840110,255809,54
448477,256898,54
680327,259080,54
826308,260126,54
704612,261129,54
29419,261909,54
630559,261996,54
710102,261997,54
105417,262553,54
135001,263022,54
501878,264222,54
594241,265248,54
945884,265947,54
693901,266422,54
800254,267527,54
858456,269467,54
725607,269848,54
840148,269862,54
414762,270289,54
461176,270418,54
655950,271855,54
732233,273495,54
404261,276849,54
943267,278089,54
997902,281755,54
862350,282213,54
290012,283791,54
832787,283968,54
46687,284591,54
685710,286320,54
81650,287332,54
533359,287730,54
934842,287762,54
280210,287852,54
644795,287970,54
30187,288151,54
190091,290294,54
248869,290682,54
941483,291162,54
515519,295581,54
254748,297604,54
225452,301015,54
632245,302350,54
617069,303237,54
151809,305730,54
393416,307595,54
513835,307855,54
251216,307971,54
297871,308895,54
782336,309150,54
981589,310387,54
860518,311883,54
705997,314025,54
678164,314594,54
169895,316031,54
729701,316854,54
898409,317505,54
360281,319278,54
962176,319650,54
180550,322002,54
58125,322798,54
402504,323921,54
562160,325060,54
339184,326754,54
281403,326800,54
295870,330008,54
970893,330204,54
258674,332263,54
27229,332924,54
906579,333490,54
499631,335309,54
476691,336336,54
740114,336960,54
350218,340337,54
390056,340876,54
550003,341902,54
707901,342301,54
435668,342309,54
776272,342776,54
473213,345984,54
790156,346809,54
520307,346815,54
591984,347777,54
102596,349255,54
722352,350823,54
116388,351128,54
39056,351191,54
97160,351394,54
257283,351416,54
65715,351446,54
257526,351923,54
632434,355815,54
975756,357017,54
45367,358428,54
791583,358657,54
328164,360160,54
57310,360843,54
160203,361355,54
269203,361411,54
631191,365046,54
334961,367395,54
900237,367766,54
254748,368169,54
102714,368981,54
512774,368990,54
272161,372828,54
930098,372981,54
740113,373352,54
452765,373863,54
520561,373931,54
10955,373934,54
308275,376198,54
297871,376452,54
924688,380510,54
323527,387482,54
596786,391639,54
140850,391943,54
350598,393848,54
866885,394299,54
368801,395317,54
716886,395983,54
473940,397175,54
450078,397309,54
638614,398404,54
88523,398533,54
678885,398738,54
572751,399353,54
235871,399690,54
772358,400257,54
572751,400347,54
413018,403555,54
404261,406704,54
30996,408595,54
792973,409040,54
501733,409346,54
62066,409534,54
707901,410898,54
332338,411242,54
467993,416308,54
17109,417993,54
100204,419465,54
653655,419606,54
969383,419647,54
104335,420069,54
683631,423322,54
918702,423444,54
705092,423639,54
693090,425327,54
365243,426137,54
610308,426566,54
936863,429252,54
330575,429335,54
162333,429986,54
354886,430381,54
169029,436005,54
848286,437319,54
318930,438844,54
704612,439684,54
827513,439804,54
92222,440416,54
14822,440803,54
622342,441149,54
229439,442685,54
335743,442949,54
540824,443225,54
280785,443916,54
828317,444387,54
574026,446156,54
915345,446398,54
558766,447058,54
20392,447635,54
390988,448687,54
8473,449018,54
323527,450328,54
165518,450557,54
614122,451529,54
99089,451555,54
293817,451622,54
308540,452188,54
596225,454496,54
473940,455690,54
165518,456058,54
83796,456859,54
646779,457176,54
620904,459552,54
572751,460331,54
931971,461365,54
773450,462525,54
529302,463867,54
39056,464940,54
10955,465097,54
418198,465960,54
165518,467760,54
191027,468153,54
784975,468784,54
126600,471295,54
83796,471821,54
163929,472731,54
439983,472770,54
503971,472835,54
644795,473377,54
404414,473444,54
805955,473454,54
476588,474547,54
668939,476274,54
970697,477424,54
323196,477572,54
961800,477657,54
80463,478231,54
951120,479950,54
378180,480381,54
533233,483403,54
97840,483556,54
43079,484927,54
582548,486742,54
983716,487539,54
989970,489113,54
969825,489915,54
279556,491024,54
553731,491329,54
451353,493522,54
726645,493658,54
746605,493731,54
250541,493794,54
248929,493827,54
792973,495851,54
29375,498073,54
179171,498196,54
425467,498352,54
575232,499796,54
29839,500193,54
162099,501255,54
347565,501433,54
665473,503899,54
638614,504639,54
301463,504775,54
158313,505922,54
787039,506070,54
739727,506125,54
407548,506941,54
685710,506946,54
44310,508049,54
540824,509758,54
619360,510858,54
638188,510960,54
47537,511495,54
97749,513067,54
736420,513546,54
790871,513635,54
437492,514372,54
833666,514841,54
51632,516236,54
914026,516262,54
944259,516705,54
876188,518256,54
870882,518643,54
869742,518849,54
569566,519178,54
856754,519281,54
876435,519512,54
633583,519792,54
180550,520308,54
695406,523423,54
836752,523889,54
4137,524582,54
689750,525743,54
629965,525850,54
502955,526440,54
262039,528515,54
683631,528600,54
402414,529759,54
727247,530008,54
174589,530052,54
709674,530223,54
622518,530597,54
219738,531074,54
20135,533287,54
756287,533367,54
360281,535137,54
81463,535438,54
263405,536017,54
565958,537110,54
124042,538743,54
213077,539565,54
610985,543803,54
700825,547216,54
24514,547602,54
683631,547779,54
391464,549997,54
46919,550584,54
961862,552344,54
588376,552764,54
309797,553857,54
255098,554916,54
296361,555116,54
795942,557283,54
767011,560379,54
404002,560861,54
344846,562118,54
219811,562812,54
72062,563579,54
501878,564054,54
876339,565048,54
710102,567472,54
930098,567758,54
842945,569957,54
597416,571362,54
294684,574185,54
696734,576936,54
625453,579758,54
355857,579921,54
93519,579932,54
711722,581510,54
577217,583475,54
285770,583526,54
135001,584267,54
633074,584991,54
193469,587401,54
971560,588260,54
326328,589386,54
33734,590017,54
242319,591612,54
99819,592147,54
205133,592190,54
698344,592308,54
432634,594155,54
906579,597188,54
72610,598969,54
989257,599112,54
160338,599456,54
707901,599512,54
147853,600527,54
896240,601490,54
984761,601550,54
863340,602415,54
120729,602895,54
116872,603724,54
560337,603920,54
117851,604188,54
139320,605886,54
344846,606245,54
93654,606444,54
971560,606448,54
72610,607625,54
379642,610696,54
482509,611334,54
386938,611501,54
368809,613083,54
49886,613683,54
209052,613740,54
974605,614168,54
707901,614416,54
598198,617150,54
677778,617812,54
873943,618251,54
328063,620052,54
965353,621526,54
72062,622338,54
911079,623442,54
844043,625779,54
295778,626180,54
473553,628571,54
297871,628770,54
282312,629564,54
71362,631180,54
542577,631823,54
390988,632743,54
336641,634053,54
230318,634339,54
315901,638573,54
282348,638894,54
376983,640248,54
489667,641104,54
969383,642332,54
214249,643636,54
120664,646397,54
918697,647557,54
232158,650708,54
488702,650769,54
424227,651799,54
483459,652869,54
244670,653348,54
591787,653796,54
578369,658129,54
270948,658154,54
634899,660129,54
997865,660204,54
753996,660796,54
77976,663336,54
282312,665857,54
325424,666122,54
953706,666681,54
368975,667221,54
201454,668946,54
443790,669204,54
525142,671656,54
995241,672805,54
556281,675002,54
205625,675246,54
84849,676929,54
163914,677719,54
769974,681832,54
800254,682039,54
326547,684551,54
8473,685431,54
707488,685991,54
206234,686396,54
252860,686783,54
844043,686955,54
675340,689287,54
630559,690691,54
941053,690767,54
315901,691574,54
969825,691760,54
602166,692322,54
182293,693892,54
39239,695560,54
654169,695906,54
116388,696167,54
170681,696540,54
69934,697143,54
973559,698693,54
10955,699869,54
957330,700669,54
35772,701246,54
279723,701637,54
98948,704595,54
460142,705750,54
87913,706629,54
96684,706922,54
473556,706932,54
559134,709150,54
554801,711184,54
754021,711312,54
757722,712408,54
735658,712964,54
562160,714020,54
254748,715343,54
104109,716380,54
656390,716553,54
83796,716799,54
446198,718115,54
327443,718706,54
415939,718826,54
124042,720729,54
584708,722621,54
904361,724394,54
77241,725698,54
279723,728257,54
573676,730064,54
404253,731122,54
687556,732355,54
133450,732380,54
813695,733083,54
158296,733606,54
604171,734052,54
509821,734211,54
261527,735856,54
180386,735894,54
163300,736660,54
852120,736849,54
843797,737593,54
41804,737751,54
491789,739871,54
550722,740011,54
740772,741952,54
175470,745226,54
261527,748870,54
790871,749166,54
248653,749653,54
90254,751744,54
232919,753029,54
277690,753843,54
138978,754349,54
556670,754457,54
833073,755919,54
662079,756492,54
840335,760737,54
302967,760999,54
148612,765054,54
848286,765499,54
27229,765519,54
48388,769995,54
282312,771216,54
693673,772288,54
84849,774376,54
122277,775173,54
416873,775960,54
190734,780288,54
339184,781433,54
973575,782057,54
166385,783714,54
797049,785348,54
797250,786349,54
633074,786593,54
547939,786810,54
974661,788079,54
780839,788455,54
318276,788835,54
861249,789306,54
450252,789544,54
858217,790853,54
450255,791546,54
862350,791572,54
759695,793217,54
367276,794871,54
974661,798743,54
413280,800533,54
296361,802169,54
939076,802908,54
182608,803586,54
325760,803620,54
791583,804227,54
488702,804297,54
120703,804335,54
716755,804705,54
786235,807753,54
533232,807932,54
707488,808728,54
87913,811463,54
190734,812462,54
936863,813133,54
66193,813627,54
378399,814792,54
290917,814885,54
420076,815323,54
10955,816819,54
890910,817874,54
585590,818417,54
949595,820936,54
718352,821675,54
17109,822351,54
644832,823864,54
354886,825108,54
238510,825488,54
257283,825620,54
435257,826406,54
124209,826976,54
382767,830542,54
724333,831457,54
622518,831717,54
597416,833286,54
509821,834533,54
597472,834629,54
942357,834706,54
269203,835615,54
58959,835769,54
619538,836813,54
229194,837231,54
290611,837576,54
325250,837607,54
487210,837647,54
714330,839018,54
809711,840232,54
757503,840806,54
797620,841250,54
453851,841959,54
180578,843656,54
609367,843742,54
629307,847424,54
710152,847716,54
729935,850062,54
705840,850210,54
59041,850562,54
452699,851196,54
30187,853569,54
680327,855360,54
554469,855821,54
486241,856595,54
101699,857358,54
755150,859367,54
648898,859850,54
63199,863059,54
328063,865192,54
344846,866363,54
404261,866574,54
909672,866710,54
73727,870332,54
294866,870371,54
633976,870889,54
178778,871559,54
789208,872433,54
877356,873804,54
929770,873843,54
614122,875631,54
986854,878144,54
707901,878167,54
252860,881877,54
871205,882919,54
51952,885007,54
968141,885489,54
360281,886231,54
182943,888588,54
630255,889809,54
101934,890161,54
929770,890230,54
425467,890611,54
163914,891112,54
17109,891495,54
351148,891958,54
92874,892312,54
678885,893038,54
105096,894766,54
375638,895884,54
842769,898366,54
49846,898488,54
816664,899419,54
936863,900600,54
777611,902929,54
633977,904039,54
391464,906965,54
17110,907856,54
859240,910053,54
595314,910714,54
765473,910792,54
782257,912143,54
924688,913364,54
55376,913639,54
884991,913956,54
994550,914647,54
124209,915084,54
724439,917358,54
315043,919200,54
263900,919751,54
911376,920180,54
147853,920772,54
654033,921842,54
455711,922996,54
718533,923273,54
970918,924592,54
633976,925336,54
947621,925434,54
585976,925773,54
467176,926358,54
953706,927038,54
786862,927408,54
944256,928494,54
295778,928507,54
990792,928757,54
707901,928789,54
707901,930304,54
295075,932095,54
763031,932700,54
556933,935939,54
714330,936090,54
453054,936821,54
958787,937282,54
904944,938195,54
114735,939342,54
305077,940476,54
395618,941224,54
17109,941364,54
861792,942039,54
189123,946223,54
116872,946685,54
46534,946966,54
896240,947206,54
315043,948053,54
910389,948750,54
272161,949006,54
397241,949489,54
367785,950050,54
243825,950824,54
306829,952457,54
329350,952914,54
565110,953121,54
184679,953197,54
882149,955193,54
395618,956002,54
739711,957491,54
603271,957651,54
303840,957825,54
847412,958494,54
600256,960040,54
916315,960106,54
