Parent,Child,Origin_time
6126,4521,35
2621,4591,35
962,4966,35
9544,4983,35
7727,5092,35
4115,5181,35
3100,5183,35
8906,5284,35
3461,5494,35
2379,5776,35
41,5782,35
8983,6199,35
7919,6253,35
2370,6358,35
3617,6365,35
8321,6463,35
7919,6931,35
8781,7182,35
6497,7279,35
8983,7721,35
5373,8048,35
7919,8102,35
9535,8230,35
9901,8238,35
2658,8267,35
2732,8433,35
9535,8872,35
8668,8903,35
7155,9156,35
7550,9175,35
7067,9191,35
4881,9335,35
3790,9437,35
3929,9710,35
4092,9811,35
91,90,36
104,106,36
184,187,36
350,349,36
752,751,36
1430,1431,36
2215,2213,36
2634,2635,36
2815,2817,36
3100,3099,36
3447,3448,36
3497,3500,36
3661,3665,36
3694,3692,36
4021,4020,36
4187,4189,36
4224,4223,36
4224,4225,36
4339,4338,36
4506,4507,36
4973,4972,36
5307,5305,36
5373,5371,36
5447,5448,36
5483,5482,36
6344,6342,36
6489,6487,36
6497,6499,36
6537,6538,36
6669,6671,36
7309,7305,36
7975,7974,36
8110,8111,36
8110,8112,36
8327,8329,36
8592,8596,36
8668,8666,36
8675,8674,36
8906,8907,36
9080,9079,36
9276,9274,36
9276,9277,36
9466,9467,36
9804,9805,36
4224,427,36
3346,1904,36
519,3918,36
8983,4238,36
9936,4350,36
53,4758,36
7397,6099,36
4553,6288,36
6512,6516,36
6865,6957,36
7550,16,36
4637,37,36
8563,116,36
557,293,36
7359,309,36
2989,369,36
3497,383,36
1167,391,36
8909,529,36
6025,631,36
6343,968,36
8469,1238,36
3708,1264,36
1929,2036,36
1189,2331,36
6330,2543,36
8871,2731,36
5363,2800,36
5447,2986,36
41,3442,36
711,3509,36
41,3527,36
8053,3546,36
7359,3800,36
6303,4030,36
939,4107,36
2269,4328,36
962,4447,36
3203,4794,36
3694,4811,36
2815,5304,36
7869,5365,36
961,5519,36
2658,5618,36
9535,6157,36
3069,6233,36
267,6352,36
9080,6656,36
5612,6869,36
5394,6907,36
9535,6923,36
6303,7098,36
9778,7226,36
3497,7288,36
4551,7472,36
9535,8027,36
6537,8044,36
7550,8285,36
5447,8400,36
6669,8503,36
2535,8701,36
3203,8953,36
3761,8970,36
3755,9224,36
4564,9415,36
7919,9420,36
1234,9453,36
885,9509,36
3666,9572,36
3497,9577,36
495,9788,36
6126,9924,36
4070,11,36
2200,223,36
962,434,36
8906,626,36
6564,710,36
3461,1011,36
9804,1123,36
5612,1187,36
1928,1303,36
4776,1306,36
8320,1338,36
7155,1344,36
2034,1558,36
703,1636,36
2621,1645,36
5725,1839,36
2634,1854,36
2634,1951,36
8704,2032,36
3356,2342,36
8592,3051,36
2988,3134,36
5114,3165,36
8385,3550,36
184,3802,36
864,3961,36
5486,4199,36
2548,4282,36
8983,4699,36
2379,4856,36
1107,5028,36
8016,5075,36
9804,5208,36
312,5341,36
9757,5616,36
3203,5746,36
5438,5754,36
4637,5853,36
8592,5905,36
7714,5984,36
1538,6007,36
5363,6175,36
1102,6182,36
537,6191,36
7714,6240,36
8110,6262,36
3993,6302,36
2989,6332,36
4339,6454,36
5460,6509,36
6025,6665,36
7916,7228,36
3404,7268,36
41,7314,36
4969,7316,36
4339,7324,36
1926,7355,36
312,7611,36
8860,7855,36
8592,7927,36
8272,8142,36
7553,8274,36
5263,8597,36
237,8667,36
5483,8712,36
7730,8811,36
2909,8913,36
4092,8975,36
4881,9066,36
540,9241,36
3259,9316,36
7714,9324,36
104,9585,36
8871,9647,36
6777,9650,36
8592,9967,36
312,310,37
457,454,37
670,669,37
1263,1261,37
1300,1299,37
1885,1886,37
2634,2636,37
2746,2748,37
2848,2845,37
2848,2847,37
3069,3071,37
3196,3194,37
3196,3195,37
3505,3504,37
4016,4019,37
4021,4022,37
4055,4051,37
4055,4054,37
4053,4056,37
4165,4163,37
4187,4188,37
4918,4917,37
5326,5324,37
5447,5446,37
5907,5906,37
6611,6609,37
6669,6670,37
6698,6696,37
6698,6697,37
6997,6998,37
7013,7014,37
7206,7204,37
7206,7205,37
7458,7459,37
7893,7894,37
8528,8527,37
8581,8580,37
8772,8774,37
8994,8997,37
9221,9220,37
651,2006,37
8122,4119,37
350,4343,37
5326,4364,37
4918,4528,37
1652,6373,37
5460,6619,37
8440,8927,37
5928,9226,37
958,9763,37
9755,291,37
1978,356,37
3356,528,37
342,688,37
5822,694,37
2815,822,37
6785,830,37
3618,901,37
1248,917,37
2429,1418,37
9126,1521,37
8777,1712,37
154,1779,37
4118,1873,37
5303,1890,37
5612,1991,37
3970,2250,37
9847,2307,37
342,2590,37
4483,2675,37
1643,3118,37
6343,3246,37
495,3533,37
3512,3577,37
9433,3634,37
6497,3987,37
5725,4024,37
9377,4302,37
9535,4415,37
3694,4495,37
4875,4826,37
3404,4860,37
5442,4867,37
6126,5299,37
1248,5415,37
8592,5884,37
1928,5948,37
9008,5994,37
518,6075,37
6497,6154,37
6171,6185,37
5447,6326,37
7217,6434,37
8668,6620,37
2577,7004,37
3515,7180,37
1096,7437,37
7869,7442,37
9782,7460,37
184,7461,37
3618,7479,37
4893,7537,37
6698,7627,37
198,7749,37
6892,8359,37
5203,8371,37
9114,8796,37
9778,8884,37
6303,8929,37
9535,8961,37
6199,9163,37
4506,9376,37
9578,9430,37
598,9912,37
4055,22,37
2269,200,37
5725,211,37
312,334,37
9080,395,37
8704,426,37
4053,993,37
1877,1186,37
961,1191,37
540,1203,37
2988,1265,37
7067,1312,37
2988,1543,37
9446,1604,37
3514,1605,37
8592,1763,37
7540,1770,37
3196,1841,37
8016,1859,37
9272,2039,37
4055,2274,37
4881,2309,37
312,2612,37
911,2819,37
85,2851,37
5725,2856,37
4016,3136,37
5972,3143,37
8426,3177,37
85,3253,37
4855,3264,37
7083,3305,37
7550,3325,37
4881,3361,37
3641,3566,37
8226,3769,37
9728,3819,37
5612,3888,37
5822,3932,37
237,4475,37
3450,4660,37
961,4783,37
5090,4943,37
9326,5101,37
9464,5158,37
4094,5295,37
7535,5578,37
2269,5599,37
2815,5716,37
3618,5798,37
5303,5945,37
4969,6386,37
7726,6453,37
7745,6531,37
8538,6928,37
2944,6929,37
7083,7092,37
961,7372,37
540,7495,37
2848,7612,37
8747,7718,37
2269,7760,37
8909,8601,37
4055,8692,37
3666,8826,37
3461,8883,37
104,9151,37
8592,9235,37
4092,9799,37
47,51,38
104,105,38
198,197,38
350,345,38
450,449,38
450,453,38
712,711,38
815,814,38
937,934,38
1016,1018,38
2442,2443,38
2693,2694,38
2710,2709,38
2746,2749,38
2815,2816,38
2848,2844,38
3320,3316,38
3661,3664,38
4881,4882,38
4918,4919,38
5237,5236,38
5509,5507,38
5742,5741,38
5907,5908,38
5972,5973,38
5972,5974,38
6739,6743,38
6997,6996,38
7142,7143,38
7809,7807,38
7809,7808,38
8183,8182,38
8333,8332,38
8426,8428,38
8507,8508,38
8512,8513,38
8592,8594,38
8770,8771,38
9276,9275,38
9801,9802,38
9846,9845,38
9866,9865,38
5460,2139,38
3450,3009,38
7206,5963,38
4918,6001,38
5460,6642,38
350,8435,38
2442,8586,38
958,8785,38
1221,9410,38
3618,48,38
9198,92,38
6669,108,38
4737,168,38
8703,548,38
8183,738,38
4862,741,38
9635,772,38
6880,1526,38
7714,1696,38
9276,1878,38
9635,1938,38
3039,1992,38
5447,2639,38
9825,2742,38
6343,2814,38
3859,2917,38
2621,3322,38
7841,3392,38
8272,3427,38
3218,3553,38
8183,3771,38
6654,3830,38
2035,3892,38
8178,3963,38
4546,3967,38
184,4306,38
7432,4341,38
2815,4735,38
6343,5015,38
6777,5287,38
3970,5342,38
1102,5407,38
5849,5436,38
2944,5505,38
8029,5675,38
8448,5842,38
6526,6010,38
2535,6125,38
3196,6145,38
8592,6188,38
7217,6203,38
6027,6357,38
6303,6584,38
540,6721,38
3859,6856,38
39,6919,38
4165,6966,38
5222,7068,38
7758,7138,38
4583,7363,38
7639,7373,38
1650,7960,38
7432,8163,38
5725,8402,38
8538,8709,38
9114,9052,38
4564,9086,38
7841,9279,38
6126,9328,38
8512,9396,38
5822,9478,38
2746,9482,38
8183,9485,38
1160,9488,38
6892,9573,38
6026,9931,38
6497,9933,38
9051,8,38
8987,67,38
8029,71,38
6171,258,38
2988,358,38
3463,510,38
4546,798,38
518,833,38
3755,876,38
2429,884,38
8592,989,38
4819,994,38
1918,1062,38
6985,1269,38
8408,1356,38
3618,1510,38
6547,1527,38
6562,1899,38
8448,1966,38
3512,1981,38
7919,1994,38
1652,2014,38
2370,2462,38
6026,2471,38
6564,2504,38
7355,2597,38
7639,2686,38
5237,2741,38
557,2799,38
6497,2896,38
85,2956,38
5612,3161,38
2370,3518,38
8772,3606,38
554,3608,38
5725,3626,38
4224,3890,38
6688,4206,38
6343,4347,38
8874,4465,38
2154,4502,38
554,4658,38
3203,4698,38
2815,4815,38
4224,4886,38
6892,4903,38
6497,4912,38
5288,4964,38
8098,5321,38
9276,5604,38
3693,5656,38
6865,5734,38
8860,5821,38
895,6088,38
8592,6212,38
8592,6394,38
962,6582,38
5447,6817,38
2429,6932,38
3203,6980,38
5587,7003,38
6537,7008,38
8563,7594,38
712,7666,38
6512,8064,38
2988,8189,38
3929,8225,38
4421,8334,38
1167,8335,38
104,8339,38
8994,8363,38
6669,8431,38
2595,8444,38
2269,8509,38
8718,8555,38
6650,8832,38
9957,8850,38
8592,8873,38
8507,9039,38
4881,9071,38
8983,9164,38
6227,9661,38
518,9664,38
1746,9705,38
7432,9808,38
42,40,39
554,555,39
670,672,39
759,761,39
990,991,39
1016,1017,39
1124,1128,39
1652,1651,39
1890,1891,39
1918,1920,39
1940,1939,39
2221,2223,39
2370,2369,39
2380,2378,39
2746,2745,39
2746,2747,39
2746,2750,39
3046,3044,39
3272,3271,39
3272,3274,39
3356,3357,39
3450,3447,39
3497,3499,39
3514,3515,39
3661,3662,39
3661,3663,39
3712,3709,39
3749,3750,39
3791,3789,39
4088,4082,39
4088,4084,39
4088,4087,39
4421,4420,39
4699,4697,39
4737,4736,39
5375,5377,39
5781,5780,39
5817,5816,39
5899,5900,39
6288,6290,39
6324,6323,39
6512,6511,39
6693,6694,39
7421,7420,39
7528,7529,39
7721,7722,39
8098,8096,39
8670,8669,39
9223,9225,39
9446,9445,39
9460,9462,39
9635,9636,39
9760,9761,39
9109,1690,39
1203,3223,39
6650,3652,39
8983,5651,39
6650,5956,39
3488,6021,39
9446,7211,39
2213,7338,39
4224,9285,39
3712,226,39
7421,263,39
184,374,39
1044,525,39
1940,565,39
8763,679,39
7109,715,39
3272,805,39
7639,915,39
5781,1046,39
39,1151,39
6892,1205,39
8183,1327,39
2221,1656,39
8448,1750,39
7535,2044,39
2269,2081,39
3196,2259,39
9724,2296,39
962,2303,39
5438,2326,39
3192,2407,39
4421,2579,39
6878,2605,39
2944,2802,39
6565,2804,39
8987,3203,39
2035,3262,39
540,3296,39
7421,3554,39
2986,3588,39
7502,3599,39
4093,3698,39
1198,3866,39
8987,3962,39
3497,3995,39
7217,4215,39
6537,4228,39
3512,4358,39
1890,4395,39
3046,4556,39
9126,4612,39
6880,4760,39
4088,4902,39
9535,4990,39
6171,5048,39
9760,5361,39
9466,5399,39
2269,5489,39
6892,5863,39
9760,6020,39
9466,6023,39
1890,6080,39
8567,6299,39
7869,6540,39
5742,6583,39
1793,6637,39
9345,6781,39
6104,7016,39
8433,7171,39
3226,7283,39
4118,7284,39
7535,7513,39
3780,7518,39
8581,7830,39
5394,8261,39
9880,8275,39
2209,8304,39
8365,8453,39
3780,8686,39
7763,8697,39
8031,8843,39
39,8938,39
2441,9003,39
5725,9103,39
369,9172,39
7869,9179,39
1915,9192,39
1244,9408,39
7528,9424,39
8670,9451,39
6324,9477,39
1890,9772,39
6892,9840,39
6565,9872,39
4583,9877,39
7421,9976,39
3618,102,39
3281,147,39
4026,174,39
4591,504,39
3196,643,39
8365,920,39
2988,1040,39
8503,1153,39
9535,1159,39
4088,1216,39
7639,1334,39
7639,1381,39
8983,1440,39
8670,1497,39
2114,1625,39
9114,1732,39
6564,1810,39
1057,1922,39
5335,1972,39
9535,2027,39
2673,2064,39
5371,2067,39
6512,2414,39
3859,2457,39
8567,2475,39
5618,2539,39
9491,2722,39
2370,2777,39
7432,2926,39
4237,3111,39
8983,3141,39
2269,3150,39
6693,3443,39
9536,3456,39
7432,3589,39
4274,3623,39
104,3865,39
9796,4025,39
8183,4132,39
4639,4166,39
6085,4174,39
745,4235,39
8344,4297,39
3259,4325,39
8675,4330,39
5907,4340,39
9635,4472,39
2370,4681,39
3755,4706,39
2331,4769,39
537,4785,39
2986,4924,39
7727,4957,39
2380,5019,39
6777,5077,39
9466,5266,39
1617,5333,39
5355,5679,39
7841,5700,39
9463,5785,39
1102,5797,39
5972,6073,39
5612,6345,39
6952,6351,39
2069,6486,39
8813,6548,39
7887,6683,39
7155,6729,39
5742,6735,39
2379,6851,39
457,6962,39
3800,7197,39
9466,7207,39
962,7379,39
8183,7443,39
5394,7638,39
1978,7738,39
1148,7858,39
6977,8030,39
3618,8149,39
4500,8257,39
1928,8969,39
2380,9025,39
5438,9044,39
1940,9178,39
6892,9190,39
9622,9425,39
3192,9564,39
6340,9582,39
7727,9629,39
3483,9807,39
7887,9842,39
450,448,40
554,553,40
600,602,40
615,614,40
719,718,40
719,720,40
746,747,40
917,919,40
988,986,40
1269,1270,40
1538,1537,40
1841,1842,40
2731,2730,40
2848,2846,40
2964,2963,40
3046,3045,40
3197,3199,40
3361,3359,40
3704,3707,40
3800,3799,40
3970,3972,40
4055,4052,40
4088,4086,40
4094,4091,40
4865,4861,40
5208,5209,40
5442,5443,40
5817,5815,40
6693,6692,40
6807,6808,40
6892,6895,40
7421,7419,40
7841,7840,40
8440,8442,40
8567,8568,40
8875,8874,40
8994,8993,40
9151,9153,40
9316,9315,40
9724,9726,40
9739,9738,40
9796,9794,40
702,789,40
4364,1174,40
6807,2352,40
3194,2398,40
6624,2515,40
3259,2775,40
2061,4554,40
6288,6094,40
9974,6124,40
6499,6840,40
1026,7956,40
7206,8265,40
1976,8413,40
8860,9973,40
554,43,40
8763,76,40
3693,178,40
9501,317,40
4088,332,40
6301,339,40
8668,382,40
8763,429,40
8903,478,40
9276,660,40
600,777,40
8371,782,40
7355,1086,40
961,1089,40
5126,1098,40
9880,1273,40
8183,1325,40
1166,1340,40
3485,1446,40
7432,1577,40
7182,1603,40
2429,1634,40
5363,1774,40
3286,1855,40
6931,2051,40
5972,2071,40
457,2073,40
11,2253,40
8670,2313,40
9801,2362,40
9151,2389,40
962,2544,40
8994,2609,40
4958,2859,40
7421,3252,40
4199,3300,40
9466,3326,40
4026,3716,40
4341,3841,40
5126,3891,40
1928,3905,40
4055,3910,40
3272,3979,40
7721,4009,40
751,4012,40
2657,4251,40
1102,4623,40
9253,4657,40
4165,4795,40
8333,4841,40
3164,4984,40
7528,4992,40
5618,5290,40
7919,5301,40
8371,5412,40
9198,5476,40
1888,5532,40
773,5718,40
2989,5760,40
2962,5791,40
3780,6003,40
3404,6060,40
862,6070,40
1208,6375,40
8433,6564,40
7355,6747,40
8433,6801,40
3517,6825,40
7472,6902,40
8212,6912,40
6878,7272,40
8507,7277,40
2377,7648,40
3500,7766,40
2377,7851,40
8102,8002,40
4274,8059,40
3226,8148,40
4546,8232,40
8592,8556,40
7432,8775,40
8183,8782,40
4282,8944,40
9796,9008,40
4794,9013,40
2476,9016,40
8048,9135,40
4199,9177,40
8670,9344,40
1793,9431,40
4088,9606,40
9080,9620,40
6088,9694,40
836,9868,40
7432,9888,40
3197,9896,40
1087,9937,40
2269,9945,40
457,9946,40
365,10,40
7355,137,40
8507,203,40
1264,241,40
8048,298,40
8670,399,40
988,401,40
2746,438,40
3617,526,40
9880,550,40
6880,681,40
4204,733,40
4794,756,40
1864,845,40
7306,983,40
3259,1023,40
1940,1071,40
9796,1245,40
8704,1557,40
7866,1610,40
39,1699,40
9778,1710,40
9844,1777,40
2865,2017,40
3259,2203,40
7639,2206,40
6088,2211,40
6357,2382,40
8527,2454,40
2988,2465,40
3356,2629,40
11,2715,40
3286,2906,40
4868,2970,40
1148,3115,40
1928,3217,40
9080,3341,40
7881,3394,40
7887,3453,40
4447,3476,40
3693,3828,40
8811,3941,40
7655,4162,40
8982,4236,40
5237,4566,40
4055,4843,40
391,4885,40
5208,5053,40
7104,5121,40
1148,5131,40
5486,5162,40
752,5276,40
5781,5316,40
8704,5343,40
8371,5459,40
9114,5466,40
775,5625,40
746,5708,40
8646,5874,40
6434,5901,40
8670,5998,40
6892,6216,40
9024,6339,40
4699,6404,40
2215,6430,40
1650,6579,40
7182,6719,40
4088,7422,40
1252,7649,40
8371,7712,40
9276,7844,40
4546,8118,40
1102,8190,40
2250,8229,40
3201,8347,40
3483,8395,40
2746,8511,40
9847,8589,40
3281,8665,40
6894,8812,40
3587,9087,40
2534,9203,40
8875,9297,40
746,9663,40
8994,9765,40
988,9920,40
8,9,41
11,12,41
349,347,41
369,370,41
450,451,41
759,760,41
836,837,41
988,987,41
1392,1391,41
1521,1517,41
1521,1519,41
1521,1520,41
1946,1944,41
1976,1977,41
2535,2533,41
2814,2813,41
3165,3162,41
3504,3503,41
3744,3741,41
3929,3928,41
4019,4017,41
4019,4018,41
4088,4083,41
4088,4085,41
4189,4187,41
4506,4508,41
4528,4531,41
4591,4589,41
4886,4887,41
5090,5089,41
5822,5823,41
6007,6008,41
6199,6198,41
6216,6214,41
6216,6217,41
6499,6502,41
6822,6821,41
6851,6849,41
6907,6906,41
7228,7229,41
7479,7480,41
8048,8047,41
8102,8101,41
8102,8103,41
8448,8449,41
9224,9222,41
9747,9749,41
4528,4872,41
9446,6354,41
4699,6854,41
702,8222,41
6807,8421,41
3450,9356,41
8365,244,41
6088,327,41
4223,377,41
2067,420,41
6537,437,41
990,509,41
4447,563,41
600,607,41
391,675,41
7363,965,41
9078,984,41
3706,1079,41
8563,1135,41
11,1343,41
7309,1388,41
7502,1407,41
3203,1427,41
5932,1716,41
1793,1721,41
5965,1722,41
4282,1803,41
3961,2144,41
822,2371,41
3961,2413,41
2691,2551,41
3509,2668,41
2034,3025,41
3196,3049,41
9151,3093,41
7421,3127,41
7228,3135,41
1521,3302,41
3961,3496,41
3083,3555,41
2380,3677,41
8763,3809,41
2815,3817,41
8507,3952,41
2476,3964,41
751,4613,41
1299,4775,41
6324,4782,41
8596,4877,41
8433,4890,41
3617,4908,41
608,5002,41
2907,5022,41
8371,5233,41
6907,5474,41
1864,5508,41
4966,5530,41
2067,5730,41
4257,5834,41
9024,5881,41
7182,5895,41
6771,6017,41
9024,6364,41
8333,6523,41
2815,6691,41
5365,6757,41
2269,6832,41
554,6947,41
3485,6955,41
1545,6982,41
3780,7045,41
7732,7081,41
6565,7319,41
3527,7494,41
8183,7568,41
2377,7588,41
2380,7811,41
6088,7846,41
3134,7848,41
9086,7904,41
4447,7963,41
1924,8011,41
4341,8165,41
738,8198,41
7536,8231,41
9224,8286,41
9258,8397,41
6171,8458,41
5544,8459,41
4088,8834,41
9316,8865,41
600,8892,41
6670,8952,41
7479,8981,41
2265,9020,41
4021,9088,41
2612,9193,41
369,9313,41
917,9586,41
8763,9619,41
8961,9633,41
11,9680,41
3192,9707,41
4337,9775,41
1946,9876,41
334,9895,41
4341,9989,41
6931,177,41
3444,212,41
608,419,41
6844,440,41
2060,467,41
7421,516,41
9151,793,41
8527,954,41
8906,1180,41
3259,1229,41
8592,1285,41
9024,1740,41
2815,1819,41
8826,1860,41
7917,1905,41
1912,1952,41
8503,2164,41
6732,2204,41
9316,2230,41
8365,2258,41
9844,2408,41
450,2501,41
4969,2676,41
7536,2760,41
962,2773,41
1187,2853,41
8961,3015,41
1521,3066,41
6537,3334,41
4019,3400,41
8102,3508,41
1094,3641,41
3929,3660,41
8592,3737,41
4019,3838,41
7870,3861,41
1521,3897,41
2035,3956,41
5373,3971,41
775,3992,41
1148,4152,41
3427,4205,41
822,4361,41
3218,4398,41
2014,4666,41
8371,4667,41
5853,4677,41
6739,4678,41
391,4684,41
7495,5081,41
7721,5096,41
9541,5280,41
6693,5356,41
3164,5526,41
6878,5653,41
5158,5801,41
6343,5820,41
8670,6133,41
7363,6207,41
7809,6279,41
9224,6556,41
1143,6575,41
7182,6748,41
3197,6818,41
5158,6900,41
8527,6945,41
8433,7103,41
958,7300,41
5742,7304,41
450,7410,41
3381,7534,41
2634,7602,41
958,8462,41
1087,8679,41
1418,8683,41
1101,8693,41
2067,8767,41
913,8845,41
8102,8941,41
2221,9139,41
5250,9401,41
669,9537,41
3322,9655,41
3246,9671,41
6844,9716,41
8670,9905,41
3533,9987,41
116,115,42
349,344,42
391,390,42
457,455,42
672,671,42
752,749,42
884,883,42
962,958,42
1018,1019,42
1046,1043,42
1087,1083,42
1306,1305,42
1538,1540,42
1614,1616,42
1636,1637,42
1840,1838,42
1946,1945,42
2067,2065,42
2432,2431,42
2543,2545,42
2548,2546,42
2615,2618,42
2709,2711,42
2782,2784,42
3143,3144,42
3177,3176,42
3606,3605,42
3802,3804,42
3802,3805,42
3961,3960,42
4026,4023,42
4783,4784,42
4826,4825,42
4881,4883,42
5028,5029,42
5044,5046,42
5208,5212,42
5299,5298,42
5371,5372,42
5965,5966,42
6007,6006,42
6216,6215,42
6650,6653,42
6727,6730,42
6856,6855,42
6907,6904,42
6907,6905,42
7083,7084,42
7121,7122,42
7363,7362,42
7479,7477,42
7479,7478,42
8189,8187,42
8344,8345,42
8359,8358,42
8400,8401,42
8509,8510,42
8701,8700,42
8826,8828,42
8884,8887,42
9326,9330,42
9396,9395,42
1951,1116,42
5599,2808,42
991,4438,42
4699,5439,42
7206,5552,42
7459,5580,42
6346,7524,42
9467,9113,42
4528,9391,42
5599,9833,42
7916,9899,42
5028,27,42
8334,285,42
3799,292,42
9276,336,42
2597,343,42
4199,346,42
6088,583,42
8359,638,42
1344,850,42
8043,942,42
1938,1035,42
2377,1042,42
6878,1119,42
1521,1192,42
3143,1373,42
8507,1419,42
9224,1496,42
6670,1546,42
2331,1555,42
3587,1684,42
773,1776,42
391,1843,42
2814,1988,42
319,2045,42
6511,2161,42
1872,2376,42
2799,2554,42
8261,2610,42
961,2835,42
4341,2897,42
2476,3059,42
4093,3101,42
4088,3335,42
7479,3351,42
2266,3373,42
751,3525,42
1087,3560,42
1564,3569,42
6817,3702,42
3504,3729,42
8668,3846,42
9080,4005,42
6817,4065,42
1306,4066,42
7432,4342,42
2377,4491,42
8507,4728,42
1890,4750,42
3203,4790,42
5948,4832,42
8261,4848,42
5438,5047,42
6303,5056,42
7313,5215,42
6303,5231,42
751,5282,42
8261,5339,42
8371,5473,42
5436,5654,42
773,5704,42
5616,5709,42
4658,5779,42
2429,5784,42
391,5857,42
2731,5946,42
3587,5981,42
9760,6236,42
885,6250,42
2849,6252,42
8359,6427,42
1656,6553,42
4358,6617,42
7363,6626,42
8359,7018,42
90,7059,42
1102,7298,42
3143,7670,42
6856,7689,42
3500,7859,42
8763,7878,42
2326,7997,42
751,8004,42
6126,8207,42
4811,8236,42
710,8278,42
5932,8524,42
9501,8852,42
7479,8910,42
2331,9304,42
2429,9684,42
2377,9768,42
9276,9855,42
6145,9928,42
1966,9980,42
5965,9991,42
1123,70,42
1559,117,42
775,230,42
8433,551,42
2331,674,42
1018,897,42
4341,1110,42
2916,1247,42
8371,1449,42
7495,1623,42
8359,1668,42
6085,1726,42
6817,1896,42
365,1965,42
9224,2004,42
962,2080,42
884,2083,42
2269,2182,42
5906,2354,42
7432,2466,42
822,2516,42
4082,2528,42
8994,2541,42
6171,2697,42
3577,2765,42
6463,2967,42
7395,3002,42
1890,3225,42
5781,3257,42
2379,3303,42
8712,3354,42
8183,3611,42
7121,3696,42
1521,4269,42
1521,4301,42
7472,4356,42
7760,4402,42
9025,4519,42
7639,4596,42
884,4632,42
4019,4875,42
8359,5032,42
8371,5037,42
5407,5061,42
6487,5223,42
350,5279,42
223,5457,42
8329,5495,42
3143,5511,42
4107,5586,42
1299,5660,42
391,5795,42
453,5909,42
968,6269,42
6145,6360,42
1299,6371,42
3665,6657,42
7363,6802,42
4224,6889,42
7244,6915,42
3858,6960,42
3929,7005,42
8857,7024,42
3858,7032,42
6085,7102,42
6145,7130,42
1046,7141,42
3504,7167,42
8675,7193,42
2815,7322,42
8261,7340,42
2907,7416,42
968,7455,42
1248,7506,42
694,7598,42
3036,7877,42
7536,8057,42
4867,8219,42
3618,8312,42
9541,8342,42
391,8396,42
8961,8882,42
6807,9064,42
7919,9170,42
2209,9202,42
4019,9210,42
3099,9399,42
9724,9915,42
5250,9922,42
1625,9983,42
67,69,43
71,72,43
108,107,43
358,354,43
358,357,43
516,515,43
614,611,43
759,758,43
862,864,43
913,911,43
913,912,43
1317,1318,43
1521,1518,43
1810,1807,43
1878,1879,43
2067,2066,43
2313,2312,43
2377,2379,43
2722,2721,43
2819,2818,43
2907,2909,43
3066,3067,43
3165,3163,43
3761,3762,43
3819,3820,43
4070,4071,43
4093,4092,43
4811,4812,43
4811,4814,43
5365,5364,43
5616,5615,43
5948,5949,43
6227,6226,43
6463,6460,43
6463,6462,43
6665,6664,43
6931,6934,43
7197,7195,43
7279,7278,43
7338,7336,43
7529,7530,43
7536,7538,43
7721,7720,43
7738,7739,43
8148,8145,43
8261,8260,43
8359,8356,43
8453,8455,43
8648,8647,43
8927,8928,43
8983,8985,43
8994,8999,43
9178,9176,43
9316,9314,43
9424,9426,43
9582,9581,43
9933,9934,43
4502,167,43
6609,1534,43
6516,2761,43
4224,3037,43
6642,4250,43
4639,4419,43
67,5035,43
5956,8741,43
7211,9456,43
6637,134,43
1317,398,43
6735,835,43
6453,930,43
11,979,43
8359,1036,43
4969,1197,43
3706,1347,43
7432,1351,43
39,1376,43
2675,1523,43
4055,1629,43
7760,1798,43
4657,2135,43
7536,2728,43
9844,3154,43
7868,3347,43
3618,3418,43
2819,3471,43
8329,3519,43
9396,3768,43
4657,3774,43
9316,3966,43
1344,4123,43
8913,4148,43
4690,4185,43
7307,4346,43
915,4511,43
1046,4532,43
2815,4548,43
1167,4707,43
9224,4764,43
6670,4781,43
6817,4927,43
8433,5026,43
5342,5347,43
1102,5442,43
457,5470,43
7472,5477,43
4282,5547,43
7894,5652,43
9477,5862,43
751,5886,43
7760,5936,43
7182,5967,43
7536,6258,43
9541,6435,43
1656,6444,43
8453,6455,43
9469,6581,43
4189,6682,43
4056,6870,43
1656,6875,43
5436,6994,43
2221,7134,43
4506,7250,43
4760,7285,43
8712,7335,43
4341,7600,43
8692,7707,43
4189,7794,43
2742,7834,43
9151,7896,43
1521,7940,43
6342,8085,43
3504,8126,43
1521,8591,43
7748,8830,43
3046,8915,43
8567,8974,43
1353,9351,43
884,9419,43
7268,9422,43
5948,9570,43
8596,9870,43
1262,29,43
2039,151,43
9163,625,43
9224,682,43
751,851,43
4639,1003,43
2819,1012,43
7355,1027,43
5299,1058,43
1102,1060,43
1855,1250,43
4358,1267,43
9220,1287,43
1087,1501,43
8563,1528,43
4165,1611,43
2303,1768,43
7887,1801,43
9241,1941,43
9618,1969,43
9846,1990,43
6931,1995,43
2612,2025,43
2378,2098,43
913,2174,43
39,2328,43
1855,2508,43
3799,2622,43
6351,2648,43
2270,3251,43
8183,3493,43
962,3524,43
9807,3610,43
7714,3832,43
9220,3870,43
7228,3951,43
4395,4039,43
5908,4048,43
7732,4138,43
9573,4175,43
8332,4348,43
3712,4406,43
4465,4481,43
1521,4659,43
1854,4705,43
6538,4907,43
2326,4961,43
4658,4974,43
2213,4999,43
9844,5031,43
8274,5147,43
4127,5167,43
1841,5273,43
4447,5458,43
4657,5535,43
6253,5647,43
9466,5677,43
3504,5825,43
7754,5873,43
7352,5926,43
3972,5937,43
913,6047,43
1430,6086,43
2270,6446,43
